Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
money for lawsuits,0.38,880,-,880,1300,880,720,720,590,590,590,720,720,590,-,-,$9.61,-,720
overtime lawsuits,0.18,4400,-,3600,3600,3600,3600,4400,3600,4400,3600,4400,3600,3600,-,-,$2.89,-,3600
yaz lawsuit,0.67,8100,-,2400,3600,3600,3600,4400,5400,6600,6600,8100,9900,12100,-,-,$0.05,-,6600
how to file a civil lawsuit,0.3,2900,-,2400,2400,2900,2900,2900,2900,2400,2400,2400,2400,1900,-,-,$1.14,-,2400
chinese drywall class action lawsuit,0.19,260,-,46,58,36,140,210,390,480,390,320,590,320,-,-,$0.05,-,260
construction lawsuits,0.25,1600,-,1300,1300,1600,1600,1300,1300,1300,1300,1900,1600,1600,-,-,$1.68,-,1600
asbestos cancer lawsuit mesothelioma settlement,0.62,91,-,36,36,36,22,140,140,170,91,36,46,16,-,-,$0.05,-,73
business lawsuit,0.21,2900,-,2400,2900,2900,2400,2400,1900,1900,3600,1900,2400,1900,-,-,$3.41,-,2400
lawsuit abuse,0.15,2900,-,4400,3600,3600,2900,1600,1900,1900,1900,2900,2400,1900,-,-,$3.01,-,2900
malpractice lawsuits against doctors,0.7,320,-,170,260,390,320,260,260,210,320,320,320,260,-,-,$0.05,-,260
medtronics lawsuit,0.25,1000,-,1300,1300,1900,880,590,720,720,720,880,1000,880,-,-,$0.05,-,880
certainteed shingles lawsuit,0.13,3600,-,590,1300,1600,1900,2400,3600,6600,4400,5400,6600,4400,-,-,$0.05,-,3600
asbestos cancer lawsuit lawyer mesothelioma,0.59,170,-,140,260,260,170,170,110,170,110,110,110,91,-,-,$0.05,-,140
age discrimination lawsuit,0.18,1000,-,1000,1000,1000,880,1000,1000,1000,1300,1000,1000,880,-,-,$2.59,-,1000
mesothelioma asbestos lawsuits,0.72,1000,-,590,880,880,590,1000,880,1000,720,480,590,480,-,-,$0.05,-,720
asbestos attorney cancer lawsuit mesothelioma,0.59,210,-,140,260,260,170,260,170,320,170,140,140,110,-,-,$0.05,-,210
asbestos class action lawsuits,0.84,210,-,170,170,210,140,170,140,140,170,170,140,140,-,-,$0.05,-,170
recent lawsuits,0.16,1900,-,1600,2400,2900,2400,1300,1300,1300,1600,1900,1900,1600,-,-,$0.76,-,1900
credit card lawsuit defense,0.42,590,-,390,480,480,480,480,590,590,720,720,590,590,-,-,$0.05,-,590
qui tam lawsuit,0.72,880,-,1000,1000,1000,880,720,720,590,720,720,720,590,-,-,$17.20,-,720
asbestos cancer lawsuit mesothelioma,0.62,320,-,170,320,320,210,390,320,390,260,170,260,140,-,-,$0.05,-,260
what is a class action lawsuit,0.1,1300,-,1000,1300,1300,1000,880,880,880,1000,1000,1000,880,-,-,$0.05,-,1000
shoulder pain pump lawsuit,0.89,390,-,210,260,210,140,140,210,480,480,590,590,480,-,-,$0.05,-,390
insurance lawsuit,0.15,6600,-,5400,6600,6600,6600,6600,5400,6600,8100,5400,6600,5400,-,-,$3.48,-,6600
lawsuit insurance,0.15,6600,-,5400,6600,6600,6600,6600,5400,6600,8100,5400,6600,5400,-,-,$0.00,-,6600
securities lawsuit,0.17,1300,-,880,1000,1000,1000,880,880,1600,1900,1900,1600,1300,-,-,$4.83,-,1300
defamation lawsuit,0.27,5400,-,3600,5400,4400,3600,3600,3600,4400,4400,4400,6600,3600,-,-,$1.21,-,4400
trademark infringement lawsuits,0.19,320,-,210,170,210,320,260,210,260,260,320,260,260,-,-,$0.05,-,260
dental malpractice lawsuits,0.56,320,-,170,320,170,260,170,260,390,390,320,390,390,-,-,$0.05,-,320
false advertising lawsuits,0.19,390,-,320,390,320,320,260,320,390,320,320,590,480,-,-,$0.05,-,390
promissory note template,0.71,18100,-,14800,14800,14800,14800,14800,14800,14800,18100,18100,18100,14800,-,-,$0.79,http://www.docstoc.com/,14800
asbestos attorney law lawsuit lawyer mesothelioma,0.74,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,16
direct buy lawsuit,0.29,390,-,260,260,260,260,260,390,390,390,390,390,390,-,-,$0.05,-,320
asbestos cancer law lawsuit lawyer mesothelioma,0.55,110,-,110,260,210,140,110,73,73,73,91,73,58,-,-,$0.05,-,110
wrongful death lawsuit settlements,0.43,480,-,320,260,390,320,590,390,390,720,720,590,390,-,-,$0.05,-,480
health care lawsuit,0.07,12100,-,9900,8100,18100,12100,9900,9900,8100,9900,14800,27100,1300,-,-,$0.05,-,9900
cash for lawsuit,0.62,5400,-,6600,6600,8100,6600,3600,2900,4400,2900,3600,4400,2900,-,-,$17.50,-,4400
disability discrimination lawsuits,0.23,1900,-,1000,1300,1300,1000,880,880,1000,1300,1300,1600,1000,-,-,$0.05,-,1000
how to file civil lawsuit,0.3,2900,-,2400,2400,2900,2900,2900,2900,2400,2400,2400,2400,1900,-,-,$0.05,-,2400
bad faith lawsuit,0.18,480,-,260,320,320,390,320,320,390,880,390,390,480,-,-,$1.12,-,390
meso lawsuit,0.36,58,-,73,140,58,73,46,91,22,28,16,46,46,-,-,$92.65,-,58
divorce lawsuit,0.15,590,-,320,390,480,880,880,590,590,590,590,590,590,-,-,$0.05,-,590
lawsuit filings,0.34,480,-,390,480,480,480,390,480,390,390,480,590,590,-,-,$1.78,-,480
lawsuits loans,0.63,880,-,880,880,880,880,1000,880,1000,720,720,720,590,-,-,$13.41,-,880
pharmaceutical lawsuits,0.4,720,-,590,720,720,720,480,480,590,590,590,480,480,-,-,$2.59,-,590
workplace discrimination lawsuits,0.45,480,-,260,480,390,320,260,320,480,480,720,720,590,-,-,$0.05,-,480
civil suit,0.22,33100,-,27100,27100,33100,27100,27100,27100,22200,27100,27100,27100,27100,-,-,$1.08,-,27100
class action lawsuit settlements,0.14,2900,-,2400,1900,2400,2400,2400,2900,2900,2400,2900,2900,2400,-,-,$0.05,-,2400
atlanta asbestos lawsuits,0.85,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,5
asbestos lawsuit lawyer mesothelioma,0.69,260,-,210,320,320,210,320,210,390,170,170,110,110,-,-,$0.05,-,210
business lawsuits,0.22,1900,-,1600,2400,1900,1900,1300,1000,1000,1300,1600,1600,1900,-,-,$1.36,-,1600
yasmin class action lawsuit,0.66,320,-,58,110,91,91,170,260,210,260,260,320,320,-,-,$0.05,-,210
cancer law lawsuit mesothelioma,0.56,210,-,140,260,210,170,260,170,170,170,110,170,91,-,-,$0.05,-,170
copyright lawsuits,0.11,1900,-,1600,1900,1900,2400,1300,1300,1000,1900,1900,1900,1300,-,-,$3.79,-,1600
accident lawsuits,0.53,1300,-,1300,1000,1000,1300,1000,1000,1600,1000,880,1000,880,-,-,$6.37,-,1000
borat lawsuits,0.02,880,-,390,390,480,590,320,390,480,590,590,880,720,-,-,$0.05,-,720
lawsuit structured settlement,0.6,73,-,58,73,73,73,73,46,46,58,73,46,36,-,-,$0.05,-,58
taxes on lawsuit settlements,0.23,1300,-,1300,1000,1000,1300,880,880,880,1000,1300,1600,1600,-,-,$0.05,-,1300
employee lawsuits,0.19,4400,-,3600,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,-,-,$0.79,-,4400
lawsuit mesothelioma,0.77,4400,-,3600,3600,3600,2400,2900,2400,3600,2900,2400,8100,1900,-,-,$0.00,-,3600
disability lawsuit,0.17,1000,-,1000,1300,1300,1000,1000,1000,880,880,1000,1000,1000,-,-,$5.33,-,1000
choicedek lawsuit,0.11,390,-,73,140,140,140,140,260,590,880,880,590,210,-,-,$0.05,-,320
class action lawsuit list,0.3,260,-,320,320,210,260,320,260,210,260,320,260,210,-,-,$0.05,-,260
file lawsuit,0.3,18100,-,18100,22200,18100,18100,18100,18100,14800,14800,14800,18100,14800,-,-,$1.25,-,18100
libel lawsuit,0.15,1000,-,720,880,1000,1000,720,880,880,1000,1000,1000,1000,-,-,$1.60,-,880
national lawsuit funding,0.84,170,-,140,170,260,170,140,170,210,170,110,110,110,-,-,$13.98,-,170
legal malpractice lawsuits,0.45,480,-,170,210,260,320,260,210,320,720,1600,480,260,-,-,$0.05,-,390
medical lawsuit cases,0.51,720,-,480,480,720,590,480,390,480,880,1300,720,480,-,-,$0.05,-,590
employment lawsuit,0.19,2400,-,2400,2900,2900,2400,1900,1900,1900,2400,2400,1900,1600,-,-,$1.89,-,2400
hp class action lawsuit,0.13,2400,-,4400,6600,2400,1600,1600,1300,1300,1300,1600,1300,1000,-,-,$0.05,-,1900
hospital malpractice lawsuits,0.37,590,-,320,390,320,390,260,320,480,1600,880,480,260,-,-,$0.05,-,480
civil rights lawsuit,0.24,1300,-,1300,1900,1900,1300,1000,880,880,1000,1000,1000,880,-,-,$1.13,-,1300
free lawsuit search,0.57,140,-,91,170,110,110,170,140,140,140,140,140,110,-,-,$0.05,-,140
nursing home negligence lawsuit,0.28,480,-,1300,1600,1900,590,73,58,73,91,170,91,91,-,-,$0.05,-,480
intellectual property lawsuit,0.21,390,-,210,260,390,260,260,260,170,260,320,260,320,-,-,$1.72,-,260
criminal lawsuit,0.04,3600,-,3600,3600,3600,2900,2900,2400,3600,3600,3600,2900,2900,-,-,$2.52,-,2900
hospital lawsuits,0.28,4400,-,2900,3600,4400,3600,3600,3600,3600,4400,4400,3600,3600,-,-,$2.61,-,3600
workplace lawsuits,0.33,1600,-,880,1600,1600,1300,1000,1000,1300,1300,1600,1600,1300,-,-,$1.06,-,1300
lawsuit database,0.32,480,-,320,390,320,390,390,480,480,480,390,480,480,-,-,$0.05,-,390
estratest lawsuit,0.27,58,-,0,12,0,0,0,22,73,73,91,140,170,-,-,$0.05,-,58
whistleblower lawsuit,0.43,880,-,880,880,1000,1000,720,880,590,720,590,720,720,-,-,$6.99,-,720
brain injury lawsuit,0.48,320,-,140,140,170,210,260,320,390,390,390,320,110,-,-,$6.15,-,260
slip and fall lawsuit,0.49,1000,-,1600,1600,1900,1900,1000,720,720,590,590,590,590,-,-,$8.60,-,1000
car accident lawsuit settlement,0.69,260,-,210,170,140,170,320,210,210,210,170,260,210,-,-,$0.05,-,210
ocella lawsuit,0.53,590,-,91,140,260,390,590,390,480,480,720,880,880,-,-,$0.05,-,590
drug lawsuit,0.24,1600,-,880,1300,1300,1300,1000,1000,1600,1600,1300,1000,880,-,-,$3.30,-,1000
personal injury lawsuit settlements,0.57,590,-,320,260,260,390,260,320,590,590,480,590,590,-,-,$0.05,-,390
search lawsuits,0.42,880,-,720,880,880,880,880,880,880,880,1000,1000,880,-,-,$0.99,-,880
civil lawsuit lawyers,0.78,880,-,720,720,880,880,720,880,720,720,720,720,720,-,-,$0.05,-,720
mcdonalds coffee lawsuit,0.01,1900,-,1300,1600,1600,1300,880,1000,1600,1900,2400,2400,2400,-,-,$0.87,-,1900
class action lawsuit attorney,0.6,720,-,720,720,720,720,720,880,720,720,880,880,720,-,-,$4.62,-,720
rci class action lawsuit,0.08,320,-,91,170,140,110,140,320,210,210,390,390,320,-,-,$0.05,-,260
yasmin lawsuits,0.65,4400,-,880,1300,1300,1600,1600,1900,2400,2900,3600,4400,4400,-,-,$0.05,-,2900
what is litigation,0.14,6600,-,4400,4400,4400,4400,3600,3600,3600,3600,3600,4400,3600,-,-,$0.86,-,3600
action class lawsuit vioxx,0.05,590,-,320,480,590,390,320,480,480,480,170,170,210,-,-,$0.50,-,320
benzene lawsuit,0.41,260,-,170,260,210,320,590,260,91,110,91,110,91,-,-,$6.35,-,210
riaa lawsuits,0.01,3600,-,3600,5400,3600,2400,1900,2400,2400,3600,2900,3600,2900,-,-,$0.23,-,2900
Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
mesothelioma,0.88,246000,-,135000,135000,135000,110000,110000,110000,135000,135000,201000,246000,110000,-,-,$110.51,-,135000
mesothelioma symptoms,0.89,6600,-,4400,5400,4400,3600,3600,3600,3600,3600,4400,14800,2900,-,-,$80.74,-,4400
mesothelioma prognosis,0.93,2400,-,1600,1900,1600,1600,1300,1000,1000,1000,1000,1600,880,-,-,$53.00,-,1300
mesothelioma cancer,0.81,9900,-,5400,6600,6600,5400,6600,5400,8100,6600,6600,14800,4400,-,-,$63.04,-,6600
what is mesothelioma,0.93,1900,-,1300,1300,1300,1300,1000,1300,1000,1000,1300,2400,880,-,-,$112.05,-,1300
malignant mesothelioma,0.85,6600,-,2900,3600,3600,2900,2900,2900,2900,2900,2900,2900,2900,-,-,$61.56,-,2900
mesothelioma lawyer,0.85,18100,-,9900,9900,9900,8100,9900,12100,9900,9900,9900,18100,8100,-,-,$44.40,-,9900
mesothelioma lawyers,0.86,49500,-,22200,27100,27100,22200,27100,27100,27100,27100,74000,49500,22200,-,-,$76.63,-,33100
mesothelioma attorney,0.84,14800,-,8100,8100,8100,6600,8100,9900,8100,9900,8100,14800,5400,-,-,$55.55,-,8100
peritoneal mesothelioma,0.87,4400,-,2900,2900,2900,2400,1900,2400,2400,2400,2400,2900,2400,-,-,$56.74,-,2400
mesothelioma life expectancy,0.93,2400,-,880,880,880,880,1000,1000,1000,1000,1300,2400,1300,-,-,$38.16,-,1000
mesothelioma treatment,0.84,5400,-,2900,3600,2900,2900,2900,2400,3600,2900,2400,2400,2400,-,-,$50.51,-,2900
pleural mesothelioma,0.85,6600,-,2400,3600,3600,2900,2900,2400,2900,2900,2900,2900,2900,-,-,$62.30,-,2900
mesothelioma attorneys,0.86,49500,-,22200,27100,27100,22200,27100,27100,27100,27100,74000,49500,22200,-,-,$66.29,-,33100
mesothelioma treatments,0.83,5400,-,3600,3600,3600,2900,2900,2900,3600,3600,2900,2900,2400,-,-,$47.23,-,2900
asbestos cancer mesothelioma,0.72,2400,-,1000,1300,1300,1300,1600,1300,1900,1900,1300,2400,720,-,-,$46.75,-,1600
mesothelioma settlement,0.79,2400,-,1300,1900,1900,1000,2400,1600,2900,2400,1900,2900,1300,-,-,$43.08,-,1900
symptoms of mesothelioma,0.89,6600,-,4400,5400,4400,3600,3600,3600,3600,3600,4400,14800,2900,-,-,$101.14,-,4400
mesothelioma lawsuit,0.77,4400,-,3600,3600,3600,2400,2900,2400,3600,2900,2400,8100,1900,-,-,$42.52,-,3600
mesothelioma diagnosis,0.85,1600,-,1000,1300,1000,880,880,880,1000,1000,880,880,720,-,-,$46.60,-,880
mesothelioma causes,0.86,1000,-,590,720,590,720,720,590,720,880,880,1600,590,-,-,$85.40,-,720
mesothelioma treatment options,0.79,720,-,320,720,390,390,320,260,320,260,260,260,210,-,-,$67.48,-,320
mesothelioma lung cancer,0.84,1600,-,1000,1600,1000,1000,1300,880,1000,880,880,1000,720,-,-,$38.75,-,1000
mesothelioma information,0.83,1600,-,880,1300,1300,1000,1000,1000,1300,1000,1300,1000,880,-,-,$45.59,-,1000
mesothelioma asbestos,0.78,9900,-,4400,6600,6600,5400,6600,5400,6600,6600,5400,8100,4400,-,-,$38.37,-,5400
mesothelioma survival rate,0.92,720,-,720,480,390,390,390,320,390,480,480,590,390,-,-,$74.10,-,480
malignant pleural mesothelioma,0.83,1900,-,1000,1000,1300,1000,1000,880,720,880,880,720,880,-,-,$52.19,-,880
mesothelioma lawsuits,0.79,5400,-,4400,5400,4400,3600,3600,3600,4400,3600,2900,8100,2400,-,-,$98.90,-,4400
mesothelioma law,0.82,4400,-,3600,4400,4400,2900,2400,2400,3600,2900,2900,3600,2900,-,-,$52.91,-,2900
mesothelioma law firm,0.85,49500,-,22200,27100,27100,18100,22200,27100,22200,27100,74000,49500,18100,-,-,$81.53,-,27100
asbestos mesothelioma,0.78,9900,-,4400,6600,6600,5400,6600,5400,6600,6600,5400,8100,4400,-,-,$0.00,-,5400
mesothelioma disease,0.85,720,-,260,320,390,390,590,480,480,320,260,320,170,-,-,$40.76,-,320
mesothelioma cure,0.87,590,-,260,320,260,260,320,210,390,390,320,320,260,-,-,$38.98,-,320
cancer mesothelioma,0.81,9900,-,5400,6600,6600,5400,6600,5400,8100,6600,6600,14800,4400,-,-,$0.00,-,6600
mesothelioma support,0.9,880,-,720,720,590,590,590,480,390,390,480,390,320,-,-,$34.07,-,480
diagnosis mesothelioma,0.85,1600,-,1000,1300,1000,880,880,880,1000,1000,880,880,720,-,-,$0.00,-,880
lawyer mesothelioma,0.85,18100,-,9900,9900,9900,8100,9900,12100,9900,9900,9900,18100,8100,-,-,$0.00,-,9900
mesothelioma compensation,0.89,2400,-,880,590,880,720,590,390,390,320,320,320,260,-,-,$83.39,-,480
abdominal mesothelioma,0.88,5400,-,2900,3600,2900,2400,2400,2400,2900,2400,2900,3600,2400,-,-,$58.57,-,2900
mesothelioma research,0.86,1000,-,480,480,480,590,590,1000,720,480,480,480,390,-,-,$75.79,-,590
treatment for mesothelioma,0.84,5400,-,2900,3600,2900,2900,2900,2400,3600,2900,2400,2400,2400,-,-,$52.20,-,2900
mesothelioma help,0.84,880,-,320,320,390,390,480,390,320,390,480,390,260,-,-,$46.13,-,390
mesothelioma patient,0.78,480,-,320,260,210,210,210,210,170,260,260,260,210,-,-,$51.14,-,210
mesothelioma settlements,0.82,3600,-,1900,2400,2400,1600,2900,2400,3600,2900,2400,3600,1600,-,-,$48.09,-,2400
mesothelioma claims,0.84,1000,-,480,390,390,390,480,320,320,390,390,390,260,-,-,$112.77,-,390
mesothelioma info,0.82,1000,-,720,720,1300,1300,590,590,480,480,390,320,260,-,-,$56.45,-,590
causes of mesothelioma,0.86,1000,-,590,720,590,720,720,590,720,880,880,1600,590,-,-,$73.94,-,720
pericardial mesothelioma,0.89,1000,-,390,590,480,320,320,480,720,720,720,880,880,-,-,$53.18,-,590
lung mesothelioma,0.81,2900,-,1600,2400,1900,1600,1900,1600,1600,1600,1600,1600,1300,-,-,$55.31,-,1600
epithelioid mesothelioma,0.88,480,-,260,170,170,210,170,170,170,260,210,210,110,-,-,$72.06,-,210
mesothelioma doctors,0.85,390,-,320,210,260,260,260,260,320,210,210,210,210,-,-,$40.10,-,260
asbestos lawyer mesothelioma,0.71,2900,-,1600,1900,1900,1600,2400,1900,2400,1900,1300,2400,880,-,-,$40.95,-,1900
sarcomatoid mesothelioma,0.88,480,-,390,480,260,210,210,260,260,260,260,260,170,-,-,$69.49,-,260
mesothelioma chemotherapy,0.77,880,-,590,480,320,480,590,480,720,720,590,480,390,-,-,$20.72,-,590
mesothelioma litigation,0.87,880,-,480,590,720,590,480,590,880,880,720,880,590,-,-,$47.58,-,720
benign mesothelioma,0.84,590,-,320,390,320,320,260,320,260,260,260,390,260,-,-,$72.84,-,320
malignant peritoneal mesothelioma,0.77,390,-,260,260,260,210,170,210,170,210,260,320,210,-,-,$46.07,-,210
mesothelioma claim,0.79,1000,-,390,590,390,260,320,260,210,260,140,210,170,-,-,$66.72,-,260
asbestos,0.62,823000,-,368000,450000,368000,368000,368000,368000,368000,368000,368000,450000,368000,-,-,$14.82,-,368000
mesothelioma advice,0.76,590,-,260,260,260,390,390,260,320,260,170,210,210,-,-,$27.00,-,260
mesothelioma patients,0.84,720,-,390,320,390,320,320,320,480,320,320,320,260,-,-,$30.70,-,320
mesothelioma surgery,0.74,480,-,480,320,260,260,320,390,590,480,480,260,140,-,-,$51.01,-,320
mesothelioma news,0.76,590,-,320,260,590,720,320,320,260,260,210,320,140,-,-,$50.62,-,320
cause of mesothelioma,0.81,590,-,480,390,320,390,320,320,260,480,590,720,320,-,-,$56.51,-,390
treatment of mesothelioma,0.84,5400,-,2900,3600,2900,2900,2900,2400,3600,2900,2400,2400,2400,-,-,$63.50,-,2900
compensation mesothelioma,0.89,2400,-,880,590,880,720,590,390,390,320,320,320,260,-,-,$0.00,-,480
mesothelioma doctor,0.81,260,-,110,110,140,110,110,91,110,140,140,140,73,-,-,$36.10,-,110
asbestos mesothelioma lawsuit,0.72,1000,-,590,880,880,590,1000,880,1000,720,480,590,480,-,-,$45.46,-,720
lung cancer mesothelioma,0.84,1600,-,1000,1600,1000,1000,1300,880,1000,880,880,1000,720,-,-,$0.00,-,1000
about mesothelioma,0.84,390,-,260,210,260,260,210,210,170,170,260,260,210,-,-,$51.29,-,210
mesothelioma cancer treatment,0.87,480,-,170,140,210,260,480,260,720,590,390,91,46,-,-,$32.79,-,260
attorney lawyer mesothelioma,0.63,590,-,210,260,480,210,480,320,590,480,320,1300,110,-,-,$30.51,-,390
mesothelioma victims,0.88,320,-,140,170,210,170,170,170,140,140,390,260,140,-,-,$71.86,-,210
mesothelioma picture,0.86,720,-,260,390,480,260,210,260,140,91,46,110,91,-,-,$26.14,-,210
mesothelioma support groups,0.9,260,-,210,170,170,170,140,110,110,170,140,170,110,-,-,$50.28,-,140
mesothelioma staging,0.88,320,-,170,170,140,170,170,170,110,210,260,170,91,-,-,$31.91,-,170
mesothelioma exposure,0.77,880,-,390,390,480,390,480,390,480,390,390,590,480,-,-,$48.32,-,480
mesothelioma legal advice,0.87,210,-,73,91,91,140,170,91,170,91,73,110,36,-,-,$26.97,-,110
new mesothelioma treatment,0.8,170,-,140,110,91,91,110,91,91,140,140,91,46,-,-,$17.78,-,91
mesotheliomas,0.78,480,-,210,140,210,170,170,170,170,170,210,210,170,-,-,$36.96,-,170
metastatic mesothelioma,0.85,210,-,140,110,110,91,110,91,73,110,140,140,140,-,-,$32.11,-,110
mesothelioma legal,0.85,880,-,480,390,390,590,720,480,590,590,590,720,390,-,-,$40.71,-,590
asbestos exposure,0.8,22200,-,14800,22200,12100,12100,12100,12100,14800,14800,14800,22200,12100,-,-,$29.35,-,14800
epithelial mesothelioma,0.82,390,-,260,260,260,260,260,210,260,210,170,260,170,-,-,$54.46,-,210
asbestos lung mesothelioma,0.72,590,-,140,390,140,170,170,170,210,390,390,210,140,-,-,$44.72,-,210
mesothelioma clinical trials,0.86,320,-,170,210,210,170,170,140,260,140,170,170,140,-,-,$33.54,-,170
mesothelioma symptom,0.89,8100,-,5400,5400,4400,4400,4400,4400,4400,4400,4400,14800,3600,-,-,$72.99,-,5400
lung cancer,0.59,823000,-,550000,673000,550000,550000,450000,450000,450000,550000,550000,550000,450000,-,-,$3.41,-,550000
asbestos cancer,0.79,14800,-,8100,8100,8100,8100,8100,8100,8100,8100,6600,9900,5400,-,-,$48.53,-,8100
asbestosis,0.83,33100,-,9900,12100,12100,9900,9900,9900,9900,9900,9900,12100,8100,-,-,$22.68,-,9900
mesothelioma definition,0.93,390,-,260,320,480,590,590,390,320,210,210,320,210,-,-,$76.27,-,320
mesothelioma injury,0.87,390,-,210,260,390,320,210,260,140,170,140,210,260,-,-,$34.47,-,260
asbestos mesothelioma legal information,0.92,110,-,22,22,36,36,36,46,22,58,170,260,140,-,-,$94.48,-,73
malignant mesothelioma pleural,0.83,1900,-,1000,1000,1300,1000,1000,880,720,880,880,720,880,-,-,$0.00,-,880
and mesothelioma,0.76,4400,-,2400,2400,2400,1900,1900,1900,1900,2900,2900,2400,1900,-,-,$60.73,-,2400
asbestos lawyer,0.82,6600,-,3600,3600,3600,2900,4400,3600,4400,3600,2900,5400,2900,-,-,$40.71,-,3600
mesothelioma stages,0.87,1000,-,590,720,880,720,590,720,720,590,480,590,480,-,-,$36.43,-,590
mesothelioma tumor,0.73,260,-,110,140,140,110,91,140,210,140,110,170,170,-,-,$0.05,-,140
mesothelioma law firms,0.84,2400,-,1600,2400,1900,1600,1300,1300,1600,1600,1900,1900,1600,-,-,$67.41,-,1600
alternative mesothelioma treatment,0.82,140,-,110,110,91,91,110,110,91,91,73,110,73,-,-,$0.00,-,91
mesothelioma statistics,0.83,320,-,210,260,210,170,210,210,210,170,170,260,210,-,-,$93.84,-,210
mesothelioma pictures,0.87,260,-,210,210,210,210,140,140,110,170,170,260,170,-,-,$24.13,-,170
asbestos mesothelioma lawyer,0.71,2900,-,1300,1900,1900,1600,2400,1600,1900,1600,1300,2400,880,-,-,$0.00,-,1600
asbestos lawyers,0.84,9900,-,5400,6600,5400,4400,6600,5400,6600,5400,5400,6600,5400,-,-,$63.81,-,5400
what is asbestos,0.64,5400,-,2900,3600,2900,2900,2400,2400,1900,2900,2900,2900,2400,-,-,$15.20,-,2900
mesothelioma survival,0.88,1000,-,880,590,720,590,590,480,590,720,720,880,590,-,-,$54.34,-,720
asbestosis mesothelioma,0.64,1000,-,720,1300,880,720,590,390,480,480,720,590,480,-,-,$30.61,-,590
asbestos lung cancer,0.81,3600,-,1900,1900,1900,1900,2400,1600,1600,1600,1900,1900,1300,-,-,$0.00,-,1600
asbestos attorney mesothelioma,0.71,2400,-,1300,1900,1900,1600,2400,1600,1900,1600,1000,2400,880,-,-,$60.64,-,1600
asbestos and mesothelioma,0.78,9900,-,4400,6600,6600,5400,6600,5400,6600,6600,5400,8100,4400,-,-,$0.00,-,5400
asbestos symptoms,0.92,4400,-,2900,2900,2900,2900,2900,2900,3600,2900,2400,2900,2400,-,-,$44.35,-,2900
mesothelioma treatment option,0.79,880,-,320,720,480,480,320,260,320,320,260,260,210,-,-,$46.55,-,320
compensation for mesothelioma,0.89,2400,-,880,590,880,720,590,390,390,320,320,320,260,-,-,$0.05,-,480
information on mesothelioma,0.83,1600,-,880,1300,1300,1000,1000,1000,1300,1000,1300,1000,880,-,-,$0.05,-,1000
mesothelioma cancers,0.81,9900,-,5400,6600,6600,5400,6600,5400,8100,6600,6600,14800,4400,-,-,$24.43,-,6600
lung cancer and mesothelioma,0.84,1600,-,1000,1600,1000,1000,1300,880,1000,880,880,1000,720,-,-,$27.63,-,1000
asbestos attorney,0.77,6600,-,3600,5400,5400,3600,5400,5400,6600,4400,3600,5400,3600,-,-,$51.43,-,4400
